"sep=,"
"time", "QuarterTruck.QuarterTruckSystem.wheel.C.p.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.flow", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p2.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p3.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p4.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p2.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p3.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p4.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.flow", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p2.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p3.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p2.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p3.f", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.p2.e", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.p2.f", "QuarterTruck.QuarterTruckSystem.wheel.R.p.e", "QuarterTruck.QuarterTruckSystem.wheel.R.p.f", "QuarterTruck.QuarterTruckSystem.wheel.Se.p.e", "QuarterTruck.QuarterTruckSystem.wheel.Se.p.f", "QuarterTruck.QuarterTruckSystem.wheel.Se.flow", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.effort", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p2.e", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p3.e", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p2.f", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p3.f", "QuarterTruck.QuarterTruckSystem.wheel.p.e", "QuarterTruck.QuarterTruckSystem.wheel.p.f", "QuarterTruck.QuarterTruckSystem.wheel.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.zWheel", "QuarterTruck.QuarterTruckSystem.wheel.C.p.f", "QuarterTruck.QuarterTruckSystem.wheel.C.zDelta", "QuarterTruck.QuarterTruckSystem.wheel.I.p.e", "QuarterTruck.QuarterTruckSystem.wheel.I.moment", "QuarterTruck.QuarterTruckSystem.wheel.I.p.f", "QuarterTruck.QuarterTruckSystem.wheel.I.zWheel", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.q", "QuarterTruck.QuarterTruckSystem.ground.Derivative.input", "QuarterTruck.QuarterTruckSystem.ground.Derivative.output", "QuarterTruck.QuarterTruckSystem.ground.MSf.p.e", "QuarterTruck.QuarterTruckSystem.ground.MSf.p.f", "QuarterTruck.QuarterTruckSystem.ground.MSf.flow", "QuarterTruck.QuarterTruckSystem.ground.MSf.effort", "QuarterTruck.QuarterTruckSystem.ground.Splitter1.input", "QuarterTruck.QuarterTruckSystem.ground.Splitter1.output1", "QuarterTruck.QuarterTruckSystem.ground.Splitter1.output2", "QuarterTruck.QuarterTruckSystem.ground.Step.output", "QuarterTruck.QuarterTruckSystem.ground.p.e", "QuarterTruck.QuarterTruckSystem.ground.p.f", "QuarterTruck.QuarterTruckSystem.ground.zGround", "QuarterTruck.QuarterTruckSystem.ground.Derivative.rate_int", "QuarterTruck.QuarterTruckSystem.chassis.C.p.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.flow", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p1.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p2.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p3.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p1.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p2.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p3.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.flow", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p1.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p2.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p3.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p1.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p2.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p3.f", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.p1.e", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.p2.e", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.p2.f", "QuarterTruck.QuarterTruckSystem.chassis.R.p.e", "QuarterTruck.QuarterTruckSystem.chassis.R.p.f", "QuarterTruck.QuarterTruckSystem.chassis.Se1.p.e", "QuarterTruck.QuarterTruckSystem.chassis.Se1.p.f", "QuarterTruck.QuarterTruckSystem.chassis.Se1.flow", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.effort", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p1.e", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p2.e", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p3.e", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p1.f", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p2.f", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p3.f", "QuarterTruck.QuarterTruckSystem.chassis.p.e", "QuarterTruck.QuarterTruckSystem.chassis.p.f", "QuarterTruck.QuarterTruckSystem.chassis.zChassis", "QuarterTruck.QuarterTruckSystem.chassis.C.p.f", "QuarterTruck.QuarterTruckSystem.chassis.C.zDelta", "QuarterTruck.QuarterTruckSystem.chassis.I1.p.e", "QuarterTruck.QuarterTruckSystem.chassis.I1.moment", "QuarterTruck.QuarterTruckSystem.chassis.I1.p.f", "QuarterTruck.QuarterTruckSystem.chassis.I1.zChassis", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.p1.f", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.q"
1.25, 5607.0740418, -1.35856289146, 2610.75156019, 2604.05648161, -392.266, 5607.0740418, -1.35856289146, -1.35856289146, -1.35856289146, -1.35856289146, 1.35856464777, 5607.0740418, 5607.0740418, 0, 1.35856464777, 1.35856464777, 1.35856464777, 2604.05648161, 2604.05648161, -1.35856289146, 0, 1.35856464777, -392.266, -1.35856289146, -1.35856289146, 5607.0740418, 5607.0740418, 5607.0740418, 5607.0740418, 1.35856464777, 1.75631481447e-06, -1.35856289146, 5607.0740418, 9.36973119536e-07, 1661.50830892, -1.35856289146, 0.624659610924, 1.35856464777, 0.037380493612, 2610.75156019, -54.3425156582, -1.35856289146, 0.624659610924, -1.35856289146, 0.624659610924, 0.1, 9.36973119536e-07, 3219.81770459, 9.36973119536e-07, 9.36973119536e-07, 3219.81770459, 0.1, 0.1, 0.1, 0.1, 5607.0740418, 9.36973119536e-07, 0.1, -6.28318437021, 4007.72561432, 0.628529659326, -2261.15169108, -3922.66, 1661.50830892, 0.628529659326, 0.628529659326, 0.628529659326, -2.34621730539, 1661.50830892, 4007.72561432, -2346.21730539, -2.34621730539, -2.34621730539, -2.34621730539, -2261.15169108, -2261.15169108, 0.628529659326, -2346.21730539, -2.34621730539, -3922.66, 0.628529659326, 0.628529659326, 1661.50830892, 1661.50830892, 1661.50830892, 1661.50830892, -2.34621730539, -1.71768764607, 0.628529659326, 1661.50830892, -1.35856289146, 1.12628431216, -2.34621730539, 0.267181707621, -2261.15169108, 251.41186373, 0.628529659326, 1.12628431216, 0.628529659326, 1.12628431216
1.26, 6879.76858942, -0.281071100455, 4825.99428049, 1661.50830892, -392.266, 6879.76858942, -0.281071100455, -0.281071100455, -0.281071100455, -0.281071100455, 0.281072037428, 6879.76858942, 6879.76858942, 0, 0.281072037428, 0.281072037428, 0.281072037428, 1661.50830892, 1661.50830892, -0.281071100455, 0, 0.281072037428, -392.266, -0.281071100455, -0.281071100455, 6879.76858942, 6879.76858942, 6879.76858942, 6879.76858942, 0.281072037428, 9.36973119536e-07, -0.281071100455, 6879.76858942, 9.36973119536e-07, 1661.50830892, -0.281071100455, 0.616174990113, 0.281072037428, 0.0458651239294, 4825.99428049, -11.2428440182, -0.281071100455, 0.616174990113, -0.281071100455, 0.616174990113, 0.1, 4.99864044379e-07, 5607.0740418, 4.99864044379e-07, 4.99864044379e-07, 5607.0740418, 0.1, 0.1, 0.1, 0.1, 5607.0740418, 4.99864044379e-07, 0.1, -6.28318480732, 3712.50850161, 0.577736183033, -2146.45057287, -3922.66, 1776.20942713, 0.577736183033, 0.577736183033, 0.577736183033, -1.93629907449, 1776.20942713, 3712.50850161, -1936.29907449, -1.93629907449, -1.93629907449, -1.93629907449, -2146.45057287, -2146.45057287, 0.577736183033, -1936.29907449, -1.93629907449, -3922.66, 0.577736183033, 0.577736183033, 1776.20942713, 1776.20942713, 1776.20942713, 1776.20942713, -1.93629907449, -1.35856289146, 0.577736183033, 1776.20942713, -1.35856289146, 1.13231996996, -1.93629907449, 0.247500566774, -2146.45057287, 231.094473213, 0.577736183033, 1.13231996996, 0.577736183033, 1.13231996996
1.26, 6879.76858942, -0.281071100455, 4825.99428049, 1661.50830892, -392.266, 6879.76858942, -0.281071100455, -0.281071100455, -0.281071100455, -0.281071100455, 0.281072037428, 6879.76858942, 6879.76858942, 0, 0.281072037428, 0.281072037428, 0.281072037428, 1661.50830892, 1661.50830892, -0.281071100455, 0, 0.281072037428, -392.266, -0.281071100455, -0.281071100455, 6879.76858942, 6879.76858942, 6879.76858942, 6879.76858942, 0.281072037428, 9.36973119536e-07, -0.281071100455, 6879.76858942, 4.99864044379e-07, 1776.20942713, -0.281071100455, 0.616174990113, 0.281072037428, 0.0458651239294, 4825.99428049, -11.2428440182, -0.281071100455, 0.616174990113, -0.281071100455, 0.616174990113, 0.1, 4.99864044379e-07, 5607.0740418, 4.99864044379e-07, 4.99864044379e-07, 5607.0740418, 0.1, 0.1, 0.1, 0.1, 6879.76858942, 4.99864044379e-07, 0.1, -6.28318480732, 3712.50850161, 0.577736183033, -2146.45057287, -3922.66, 1776.20942713, 0.577736183033, 0.577736183033, 0.577736183033, -1.93629907449, 1776.20942713, 3712.50850161, -1936.29907449, -1.93629907449, -1.93629907449, -1.93629907449, -2146.45057287, -2146.45057287, 0.577736183033, -1936.29907449, -1.93629907449, -3922.66, 0.577736183033, 0.577736183033, 1776.20942713, 1776.20942713, 1776.20942713, 1776.20942713, -1.93629907449, -1.35856289146, 0.577736183033, 1776.20942713, -0.281071100455, 1.13231996996, -1.93629907449, 0.247500566774, -2146.45057287, 231.094473213, 0.577736183033, 1.13231996996, 0.577736183033, 1.13231996996
1.27, 6418.73746832, 0.87597166268, 4250.26204119, 1776.20942713, -392.266, 6418.73746832, 0.87597166268, 0.87597166268, 0.87597166268, 0.87597166268, -0.875971162816, 6418.73746832, 6418.73746832, -0, -0.875971162816, -0.875971162816, -0.875971162816, 1776.20942713, 1776.20942713, 0.87597166268, -0, -0.875971162816, -392.266, 0.87597166268, 0.87597166268, 6418.73746832, 6418.73746832, 6418.73746832, 6418.73746832, -0.875971162816, 4.99864044379e-07, 0.87597166268, 6418.73746832, 4.99864044379e-07, 1776.20942713, 0.87597166268, 0.619248535991, -0.875971162816, 0.0427915831221, 4250.26204119, 35.0388665072, 0.87597166268, 0.619248535991, 0.87597166268, 0.619248535991, 0.1, 2.66671536409e-07, 6879.76858942, 2.66671536409e-07, 2.66671536409e-07, 6879.76858942, 0.1, 0.1, 0.1, 0.1, 6879.76858942, 2.66671536409e-07, 0.1, -6.28318504051, 3583.13223036, 0.549260049345, -1169.85891944, -3922.66, 2752.80108056, 0.549260049345, 0.549260049345, 0.549260049345, -0.830331149799, 2752.80108056, 3583.13223036, -830.331149799, -0.830331149799, -0.830331149799, -0.830331149799, -1169.85891944, -1169.85891944, 0.549260049345, -830.331149799, -0.830331149799, -3922.66, 0.549260049345, 0.549260049345, 2752.80108056, 2752.80108056, 2752.80108056, 2752.80108056, -0.830331149799, -0.281071100455, 0.549260049345, 2752.80108056, -0.281071100455, 1.13795476174, -0.830331149799, 0.238875482024, -1169.85891944, 219.704019738, 0.549260049345, 1.13795476174, 0.549260049345, 1.13795476174
1.27, 6418.73746832, 0.87597166268, 4250.26204119, 1776.20942713, -392.266, 6418.73746832, 0.87597166268, 0.87597166268, 0.87597166268, 0.87597166268, -0.875971162816, 6418.73746832, 6418.73746832, -0, -0.875971162816, -0.875971162816, -0.875971162816, 1776.20942713, 1776.20942713, 0.87597166268, -0, -0.875971162816, -392.266, 0.87597166268, 0.87597166268, 6418.73746832, 6418.73746832, 6418.73746832, 6418.73746832, -0.875971162816, 4.99864044379e-07, 0.87597166268, 6418.73746832, 2.66671536409e-07, 2752.80108056, 0.87597166268, 0.619248535991, -0.875971162816, 0.0427915831221, 4250.26204119, 35.0388665072, 0.87597166268, 0.619248535991, 0.87597166268, 0.619248535991, 0.1, 2.66671536409e-07, 6879.76858942, 2.66671536409e-07, 2.66671536409e-07, 6879.76858942, 0.1, 0.1, 0.1, 0.1, 6418.73746832, 2.66671536409e-07, 0.1, -6.28318504051, 3583.13223036, 0.549260049345, -1169.85891944, -3922.66, 2752.80108056, 0.549260049345, 0.549260049345, 0.549260049345, -0.830331149799, 2752.80108056, 3583.13223036, -830.331149799, -0.830331149799, -0.830331149799, -0.830331149799, -1169.85891944, -1169.85891944, 0.549260049345, -830.331149799, -0.830331149799, -3922.66, 0.549260049345, 0.549260049345, 2752.80108056, 2752.80108056, 2752.80108056, 2752.80108056, -0.830331149799, -0.281071100455, 0.549260049345, 2752.80108056, 0.87597166268, 1.13795476174, -0.830331149799, 0.238875482024, -1169.85891944, 219.704019738, 0.549260049345, 1.13795476174, 0.549260049345, 1.13795476174
1.28, 4584.77798926, 1.4883427108, 1439.7109087, 2752.80108056, -392.266, 4584.77798926, 1.4883427108, 1.4883427108, 1.4883427108, 1.4883427108, -1.48834244413, 4584.77798926, 4584.77798926, -0, -1.48834244413, -1.48834244413, -1.48834244413, 2752.80108056, 2752.80108056, 1.4883427108, -0, -1.48834244413, -392.266, 1.4883427108, 1.4883427108, 4584.77798926, 4584.77798926, 4584.77798926, 4584.77798926, -1.48834244413, 2.66671536409e-07, 1.4883427108, 4584.77798926, 2.66671536409e-07, 2752.80108056, 1.4883427108, 0.631474935224, -1.48834244413, 0.0305651865951, 1439.7109087, 59.5337084319, 1.4883427108, 0.631474935224, 1.4883427108, 0.631474935224, 0.1, 1.42266101122e-07, 6418.73746832, 1.42266101122e-07, 1.42266101122e-07, 6418.73746832, 0.1, 0.1, 0.1, 0.1, 6418.73746832, 1.42266101122e-07, 0.1, -6.28318516491, 3629.31650736, 0.549010453319, 33.6177167192, -3922.66, 3956.27771672, 0.549010453319, 0.549010453319, 0.549010453319, 0.326961209361, 3956.27771672, 3629.31650736, 326.961209361, 0.326961209361, 0.326961209361, 0.326961209361, 33.6177167192, 33.6177167192, 0.549010453319, 326.961209361, 0.326961209361, -3922.66, 0.549010453319, 0.549010453319, 3956.27771672, 3956.27771672, 3956.27771672, 3956.27771672, 0.326961209361, 0.87597166268, 0.549010453319, 3956.27771672, 0.87597166268, 1.14344268611, 0.326961209361, 0.241954433824, 33.6177167192, 219.604181328, 0.549010453319, 1.14344268611, 0.549010453319, 1.14344268611
1.28, 4584.77798926, 1.4883427108, 1439.7109087, 2752.80108056, -392.266, 4584.77798926, 1.4883427108, 1.4883427108, 1.4883427108, 1.4883427108, -1.48834244413, 4584.77798926, 4584.77798926, -0, -1.48834244413, -1.48834244413, -1.48834244413, 2752.80108056, 2752.80108056, 1.4883427108, -0, -1.48834244413, -392.266, 1.4883427108, 1.4883427108, 4584.77798926, 4584.77798926, 4584.77798926, 4584.77798926, -1.48834244413, 2.66671536409e-07, 1.4883427108, 4584.77798926, 1.42266101122e-07, 3956.27771672, 1.4883427108, 0.631474935224, -1.48834244413, 0.0305651865951, 1439.7109087, 59.5337084319, 1.4883427108, 0.631474935224, 1.4883427108, 0.631474935224, 0.1, 1.42266101122e-07, 6418.73746832, 1.42266101122e-07, 1.42266101122e-07, 6418.73746832, 0.1, 0.1, 0.1, 0.1, 4584.77798926, 1.42266101122e-07, 0.1, -6.28318516491, 3629.31650736, 0.549010453319, 33.6177167192, -3922.66, 3956.27771672, 0.549010453319, 0.549010453319, 0.549010453319, 0.326961209361, 3956.27771672, 3629.31650736, 326.961209361, 0.326961209361, 0.326961209361, 0.326961209361, 33.6177167192, 33.6177167192, 0.549010453319, 326.961209361, 0.326961209361, -3922.66, 0.549010453319, 0.549010453319, 3956.27771672, 3956.27771672, 3956.27771672, 3956.27771672, 0.326961209361, 0.87597166268, 0.549010453319, 3956.27771672, 1.4883427108, 1.14344268611, 0.326961209361, 0.241954433824, 33.6177167192, 219.604181328, 0.549010453319, 1.14344268611, 0.549010453319, 1.14344268611
1.29, 2439.21641582, 1.27743034252, -1909.3273009, 3956.27771672, -392.266, 2439.21641582, 1.27743034252, 1.27743034252, 1.27743034252, 1.27743034252, -1.27743020025, 2439.21641582, 2439.21641582, -0, -1.27743020025, -1.27743020025, -1.27743020025, 3956.27771672, 3956.27771672, 1.27743034252, -0, -1.27743020025, -392.266, 1.27743034252, 1.27743034252, 2439.21641582, 2439.21641582, 2439.21641582, 2439.21641582, -1.27743020025, 1.42266101122e-07, 1.27743034252, 2439.21641582, 1.42266101122e-07, 3956.27771672, 1.27743034252, 0.64577868049, -1.27743020025, 0.0162614427721, -1909.3273009, 51.0972137008, 1.27743034252, 0.64577868049, 1.27743034252, 0.64577868049, 0.1, 7.58972769077e-08, 4584.77798926, 7.58972769077e-08, 7.58972769077e-08, 4584.77798926, 0.1, 0.1, 0.1, 0.1, 4584.77798926, 7.58972769077e-08, 0.1, -6.28318523128, 3767.43771748, 0.566409964055, 766.71046422, -3922.66, 4689.37046422, 0.566409964055, 0.566409964055, 0.566409964055, 0.921932746742, 4689.37046422, 3767.43771748, 921.932746742, 0.921932746742, 0.921932746742, 0.921932746742, 766.71046422, 766.71046422, 0.566409964055, 921.932746742, 0.921932746742, -3922.66, 0.566409964055, 0.566409964055, 4689.37046422, 4689.37046422, 4689.37046422, 4689.37046422, 0.921932746742, 1.4883427108, 0.566409964055, 4689.37046422, 1.4883427108, 1.1490159707, 0.921932746742, 0.251162514498, 766.71046422, 226.563985622, 0.566409964055, 1.1490159707, 0.566409964055, 1.1490159707
1.29, 2439.21641582, 1.27743034252, -1909.3273009, 3956.27771672, -392.266, 2439.21641582, 1.27743034252, 1.27743034252, 1.27743034252, 1.27743034252, -1.27743020025, 2439.21641582, 2439.21641582, -0, -1.27743020025, -1.27743020025, -1.27743020025, 3956.27771672, 3956.27771672, 1.27743034252, -0, -1.27743020025, -392.266, 1.27743034252, 1.27743034252, 2439.21641582, 2439.21641582, 2439.21641582, 2439.21641582, -1.27743020025, 1.42266101122e-07, 1.27743034252, 2439.21641582, 7.58972769077e-08, 4689.37046422, 1.27743034252, 0.64577868049, -1.27743020025, 0.0162614427721, -1909.3273009, 51.0972137008, 1.27743034252, 0.64577868049, 1.27743034252, 0.64577868049, 0.1, 7.58972769077e-08, 4584.77798926, 7.58972769077e-08, 7.58972769077e-08, 4584.77798926, 0.1, 0.1, 0.1, 0.1, 2439.21641582, 7.58972769077e-08, 0.1, -6.28318523128, 3767.43771748, 0.566409964055, 766.71046422, -3922.66, 4689.37046422, 0.566409964055, 0.566409964055, 0.566409964055, 0.921932746742, 4689.37046422, 3767.43771748, 921.932746742, 0.921932746742, 0.921932746742, 0.921932746742, 766.71046422, 766.71046422, 0.566409964055, 921.932746742, 0.921932746742, -3922.66, 0.566409964055, 0.566409964055, 4689.37046422, 4689.37046422, 4689.37046422, 4689.37046422, 0.921932746742, 1.4883427108, 0.566409964055, 4689.37046422, 1.27743034252, 1.1490159707, 0.921932746742, 0.251162514498, 766.71046422, 226.563985622, 0.566409964055, 1.1490159707, 0.566409964055, 1.1490159707
1.3, 1116.46706876, 0.427719347307, -3965.16939546, 4689.37046422, -392.266, 1116.46706876, 0.427719347307, 0.427719347307, 0.427719347307, 0.427719347307, -0.42771927141, 1116.46706876, 1116.46706876, -0, -0.42771927141, -0.42771927141, -0.42771927141, 4689.37046422, 4689.37046422, 0.427719347307, -0, -0.42771927141, -392.266, 0.427719347307, 0.427719347307, 1116.46706876, 1116.46706876, 1116.46706876, 1116.46706876, -0.42771927141, 7.58972769077e-08, 0.427719347307, 1116.46706876, 7.58972769077e-08, 4689.37046422, 0.427719347307, 0.654597010241, -0.42771927141, 0.00744311379175, -3965.16939546, 17.1087738923, 0.427719347307, 0.654597010241, 0.427719347307, 0.654597010241, 0.1, 4.04902973372e-08, 2439.21641582, 4.04902973372e-08, 4.04902973372e-08, 2439.21641582, 0.1, 0.1, 0.1, 0.1, 2439.21641582, 4.04902973372e-08, 0.1, -6.28318526669, 3873.50466461, 0.581544361986, 646.730645142, -3922.66, 4569.39064514, 0.581544361986, 0.581544361986, 0.581544361986, 0.695885980535, 4569.39064514, 3873.50466461, 695.885980535, 0.695885980535, 0.695885980535, 0.695885980535, 646.730645142, 646.730645142, 0.581544361986, 695.885980535, 0.695885980535, -3922.66, 0.581544361986, 0.581544361986, 4569.39064514, 4569.39064514, 4569.39064514, 4569.39064514, 0.695885980535, 1.27743034252, 0.581544361986, 4569.39064514, 1.27743034252, 1.15475429638, 0.695885980535, 0.258233644307, 646.730645142, 232.617744794, 0.581544361986, 1.15475429638, 0.581544361986, 1.15475429638
1.3, 1116.46706876, 0.427719347307, -3965.16939546, 4689.37046422, -392.266, 1116.46706876, 0.427719347307, 0.427719347307, 0.427719347307, 0.427719347307, -0.42771927141, 1116.46706876, 1116.46706876, -0, -0.42771927141, -0.42771927141, -0.42771927141, 4689.37046422, 4689.37046422, 0.427719347307, -0, -0.42771927141, -392.266, 0.427719347307, 0.427719347307, 1116.46706876, 1116.46706876, 1116.46706876, 1116.46706876, -0.42771927141, 7.58972769077e-08, 0.427719347307, 1116.46706876, 4.04902973372e-08, 4569.39064514, 0.427719347307, 0.654597010241, -0.42771927141, 0.00744311379175, -3965.16939546, 17.1087738923, 0.427719347307, 0.654597010241, 0.427719347307, 0.654597010241, 0.1, 4.04902973372e-08, 2439.21641582, 4.04902973372e-08, 4.04902973372e-08, 2439.21641582, 0.1, 0.1, 0.1, 0.1, 1116.46706876, 4.04902973372e-08, 0.1, -6.28318526669, 3873.50466461, 0.581544361986, 646.730645142, -3922.66, 4569.39064514, 0.581544361986, 0.581544361986, 0.581544361986, 0.695885980535, 4569.39064514, 3873.50466461, 695.885980535, 0.695885980535, 0.695885980535, 0.695885980535, 646.730645142, 646.730645142, 0.581544361986, 695.885980535, 0.695885980535, -3922.66, 0.581544361986, 0.581544361986, 4569.39064514, 4569.39064514, 4569.39064514, 4569.39064514, 0.695885980535, 1.27743034252, 0.581544361986, 4569.39064514, 0.427719347307, 1.15475429638, 0.695885980535, 0.258233644307, 646.730645142, 232.617744794, 0.581544361986, 1.15475429638, 0.581544361986, 1.15475429638
1.31, 1213.667786, -0.55274476181, -3747.98885914, 4569.39064514, -392.266, 1213.667786, -0.55274476181, -0.55274476181, -0.55274476181, -0.55274476181, 0.552744802301, 1213.667786, 1213.667786, 0, 0.552744802301, 0.552744802301, 0.552744802301, 4569.39064514, 4569.39064514, -0.55274476181, 0, 0.552744802301, -392.266, -0.55274476181, -0.55274476181, 1213.667786, 1213.667786, 1213.667786, 1213.667786, 0.552744802301, 4.04902973372e-08, -0.55274476181, 1213.667786, 4.04902973372e-08, 4569.39064514, -0.55274476181, 0.65394900587, 0.552744802301, 0.00809111857335, -3747.98885914, -22.1097904724, -0.55274476181, 0.65394900587, -0.55274476181, 0.65394900587, 0.1, 2.16010933585e-08, 1116.46706876, 2.16010933585e-08, 2.16010933585e-08, 1116.46706876, 0.1, 0.1, 0.1, 0.1, 1116.46706876, 2.16010933585e-08, 0.1, -6.28318528558, 3852.8904726, 0.576647014769, -218.697194859, -3922.66, 3703.96280514, 0.576647014769, 0.576647014769, 0.576647014769, -0.148927667462, 3703.96280514, 3852.8904726, -148.927667462, -0.148927667462, -0.148927667462, -0.148927667462, -218.697194859, -218.697194859, 0.576647014769, -148.927667462, -0.148927667462, -3922.66, 0.576647014769, 0.576647014769, 3703.96280514, 3703.96280514, 3703.96280514, 3703.96280514, -0.148927667462, 0.427719347307, 0.576647014769, 3703.96280514, 0.427719347307, 1.16054738782, -0.148927667462, 0.25685936484, -218.697194859, 230.658805908, 0.576647014769, 1.16054738782, 0.576647014769, 1.16054738782
1.31, 1213.667786, -0.55274476181, -3747.98885914, 4569.39064514, -392.266, 1213.667786, -0.55274476181, -0.55274476181, -0.55274476181, -0.55274476181, 0.552744802301, 1213.667786, 1213.667786, 0, 0.552744802301, 0.552744802301, 0.552744802301, 4569.39064514, 4569.39064514, -0.55274476181, 0, 0.552744802301, -392.266, -0.55274476181, -0.55274476181, 1213.667786, 1213.667786, 1213.667786, 1213.667786, 0.552744802301, 4.04902973372e-08, -0.55274476181, 1213.667786, 2.16010933585e-08, 3703.96280514, -0.55274476181, 0.65394900587, 0.552744802301, 0.00809111857335, -3747.98885914, -22.1097904724, -0.55274476181, 0.65394900587, -0.55274476181, 0.65394900587, 0.1, 2.16010933585e-08, 1116.46706876, 2.16010933585e-08, 2.16010933585e-08, 1116.46706876, 0.1, 0.1, 0.1, 0.1, 1213.667786, 2.16010933585e-08, 0.1, -6.28318528558, 3852.8904726, 0.576647014769, -218.697194859, -3922.66, 3703.96280514, 0.576647014769, 0.576647014769, 0.576647014769, -0.148927667462, 3703.96280514, 3852.8904726, -148.927667462, -0.148927667462, -0.148927667462, -0.148927667462, -218.697194859, -218.697194859, 0.576647014769, -148.927667462, -0.148927667462, -3922.66, 0.576647014769, 0.576647014769, 3703.96280514, 3703.96280514, 3703.96280514, 3703.96280514, -0.148927667462, 0.427719347307, 0.576647014769, 3703.96280514, -0.55274476181, 1.16054738782, -0.148927667462, 0.25685936484, -218.697194859, 230.658805908, 0.576647014769, 1.16054738782, 0.576647014769, 1.16054738782
